,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
92,1.263,4.0270018621973926e-08,14.71,39500,,,,,,,
93,1.2629,3.445065176908752e-08,14.9,40000,,,,,,,
94,,,15.0,40275,1.2479891777038574,0.48600533604621887,41.18,1048.932,,,
95,1.255,2.8631284916201116e-08,15.08,40500,,,,,,,
96,1.2555,2.281191806331471e-08,15.27,41000,,,,,,,
97,1.2568,1.6992551210428304e-08,15.46,41500,,,,,,,
98,1.2647,1.1173184357541899e-08,15.64,42000,,,,,,,
99,1.2564,5.353817504655493e-09,15.83,42500,,,,,,,
100,,,16.0,42960,1.2475392818450928,0.4860747754573822,41.1744,1049.073,,,
101,,,16.0,42960,,,,,2848.5304,15.081,423526008255900.0
