,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,1.6191,4.98117469879518e-07,0.04,500,,,,,,,
1,1.6166,4.962349397590361e-07,0.08,1000,,,,,,,
2,1.6143,4.943524096385541e-07,0.11,1500,,,,,,,
3,1.6195,4.924698795180723e-07,0.15,2000,,,,,,,
4,1.6193,4.905873493975903e-07,0.19,2500,,,,,,,
5,1.6208,4.887048192771084e-07,0.23,3000,,,,,,,
6,1.6257,4.868222891566265e-07,0.26,3500,,,,,,,
7,1.618,4.849397590361445e-07,0.3,4000,,,,,,,
8,1.6208,4.830572289156627e-07,0.34,4500,,,,,,,
9,1.6211,4.811746987951807e-07,0.38,5000,,,,,,,
10,1.6191,4.792921686746988e-07,0.41,5500,,,,,,,
11,1.6181,4.774096385542168e-07,0.45,6000,,,,,,,
12,1.6247,4.755271084337349e-07,0.49,6500,,,,,,,
13,1.6186,4.73644578313253e-07,0.53,7000,,,,,,,
14,1.6159,4.7176204819277104e-07,0.56,7500,,,,,,,
15,1.6202,4.6987951807228915e-07,0.6,8000,,,,,,,
16,1.6244,4.679969879518072e-07,0.64,8500,,,,,,,
17,1.6189,4.661144578313253e-07,0.68,9000,,,,,,,
18,1.6274,4.6423192771084336e-07,0.72,9500,,,,,,,
19,1.6289,4.623493975903614e-07,0.75,10000,,,,,,,
20,1.6211,4.604668674698795e-07,0.79,10500,,,,,,,
21,1.6194,4.585843373493976e-07,0.83,11000,,,,,,,
22,1.6223,4.567018072289157e-07,0.87,11500,,,,,,,
23,1.6245,4.5481927710843373e-07,0.9,12000,,,,,,,
24,1.6243,4.529367469879518e-07,0.94,12500,,,,,,,
25,1.6183,4.5105421686746984e-07,0.98,13000,,,,,,,
26,,,1.0,13280,1.6096458435058594,0.20144148170948029,307.8923,168.536,,,
27,1.6202,4.491716867469879e-07,1.02,13500,,,,,,,
28,1.6209,4.47289156626506e-07,1.05,14000,,,,,,,
29,1.62,4.4540662650602405e-07,1.09,14500,,,,,,,
30,1.6152,4.4352409638554216e-07,1.13,15000,,,,,,,
31,1.6177,4.416415662650602e-07,1.17,15500,,,,,,,
32,1.6191,4.3975903614457827e-07,1.2,16000,,,,,,,
33,1.6176,4.3787650602409637e-07,1.24,16500,,,,,,,
34,1.6234,4.359939759036144e-07,1.28,17000,,,,,,,
35,1.6238,4.3411144578313253e-07,1.32,17500,,,,,,,
36,1.6205,4.322289156626506e-07,1.36,18000,,,,,,,
37,1.6193,4.303463855421687e-07,1.39,18500,,,,,,,
38,1.6252,4.2846385542168674e-07,1.43,19000,,,,,,,
39,1.6257,4.265813253012048e-07,1.47,19500,,,,,,,
40,1.6191,4.246987951807229e-07,1.51,20000,,,,,,,
41,1.6222,4.228162650602409e-07,1.54,20500,,,,,,,
42,1.626,4.20933734939759e-07,1.58,21000,,,,,,,
43,1.6184,4.1905120481927706e-07,1.62,21500,,,,,,,
44,1.622,4.1716867469879517e-07,1.66,22000,,,,,,,
45,1.6246,4.152861445783132e-07,1.69,22500,,,,,,,
46,1.6228,4.134036144578313e-07,1.73,23000,,,,,,,
