,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,1.6158,4.976720365024677e-07,0.05,500,,,,,,,
1,1.6239,4.953440730049353e-07,0.09,1000,,,,,,,
2,1.6173,4.930161095074029e-07,0.14,1500,,,,,,,
3,1.6181,4.906881460098705e-07,0.19,2000,,,,,,,
4,1.6192,4.883601825123382e-07,0.23,2500,,,,,,,
5,1.6094,4.860322190148059e-07,0.28,3000,,,,,,,
6,1.5581,4.837042555172735e-07,0.33,3500,,,,,,,
7,1.5022,4.813762920197411e-07,0.37,4000,,,,,,,
8,1.4544,4.790483285222088e-07,0.42,4500,,,,,,,
9,1.4154,4.767203650246764e-07,0.47,5000,,,,,,,
10,1.3832,4.7439240152714405e-07,0.51,5500,,,,,,,
11,1.3097,4.7206443802961165e-07,0.56,6000,,,,,,,
12,1.2696,4.697364745320793e-07,0.61,6500,,,,,,,
13,1.2524,4.67408511034547e-07,0.65,7000,,,,,,,
14,1.208,4.650805475370146e-07,0.7,7500,,,,,,,
15,1.2238,4.6275258403948226e-07,0.74,8000,,,,,,,
16,1.1592,4.6042462054194986e-07,0.79,8500,,,,,,,
17,1.1706,4.580966570444175e-07,0.84,9000,,,,,,,
18,1.1474,4.5576869354688516e-07,0.88,9500,,,,,,,
19,1.1243,4.534407300493528e-07,0.93,10000,,,,,,,
20,1.1311,4.5111276655182047e-07,0.98,10500,,,,,,,
21,,,1.0,10739,1.0862631797790527,0.5845584273338318,232.9825,185.4,,,
22,1.1352,4.4878480305428807e-07,1.02,11000,,,,,,,
23,1.1185,4.464568395567557e-07,1.07,11500,,,,,,,
24,1.1094,4.4412887605922337e-07,1.12,12000,,,,,,,
25,1.0671,4.4180091256169097e-07,1.16,12500,,,,,,,
26,1.0874,4.394729490641587e-07,1.21,13000,,,,,,,
27,1.1029,4.3714498556662633e-07,1.26,13500,,,,,,,
28,1.0774,4.3481702206909393e-07,1.3,14000,,,,,,,
29,1.0876,4.324890585715616e-07,1.35,14500,,,,,,,
30,1.0765,4.301610950740292e-07,1.4,15000,,,,,,,
31,1.0931,4.278331315764969e-07,1.44,15500,,,,,,,
32,1.0887,4.2550516807896454e-07,1.49,16000,,,,,,,
33,1.0367,4.2317720458143214e-07,1.54,16500,,,,,,,
34,1.0369,4.208492410838998e-07,1.58,17000,,,,,,,
35,1.0936,4.185212775863674e-07,1.63,17500,,,,,,,
36,1.103,4.1619331408883504e-07,1.68,18000,,,,,,,
37,1.0178,4.1386535059130275e-07,1.72,18500,,,,,,,
38,1.0282,4.1153738709377035e-07,1.77,19000,,,,,,,
39,1.0146,4.09209423596238e-07,1.82,19500,,,,,,,
40,1.032,4.068814600987056e-07,1.86,20000,,,,,,,
41,1.0642,4.0455349660117325e-07,1.91,20500,,,,,,,
42,1.0415,4.0222553310364096e-07,1.96,21000,,,,,,,
43,,,2.0,21478,1.0223886966705322,0.607824981212616,233.0152,185.374,,,
44,1.0456,3.9989756960610856e-07,2.0,21500,,,,,,,
45,1.0104,3.975696061085762e-07,2.05,22000,,,,,,,
46,1.0165,3.9524164261104386e-07,2.1,22500,,,,,,,
47,0.9895,3.9291367911351146e-07,2.14,23000,,,,,,,
48,1.0024,3.905857156159791e-07,2.19,23500,,,,,,,
49,0.9934,3.8825775211844677e-07,2.23,24000,,,,,,,
50,1.0063,3.859297886209144e-07,2.28,24500,,,,,,,
51,1.0312,3.8360182512338207e-07,2.33,25000,,,,,,,
52,0.9927,3.8127386162584967e-07,2.37,25500,,,,,,,
53,1.0106,3.789458981283173e-07,2.42,26000,,,,,,,
54,0.986,3.76617934630785e-07,2.47,26500,,,,,,,
55,1.0358,3.7428997113325263e-07,2.51,27000,,,,,,,
56,1.0089,3.719620076357203e-07,2.56,27500,,,,,,,
57,1.0126,3.696340441381879e-07,2.61,28000,,,,,,,
58,0.9829,3.6730608064065553e-07,2.65,28500,,,,,,,
59,0.979,3.6497811714312313e-07,2.7,29000,,,,,,,
60,0.9786,3.6265015364559084e-07,2.75,29500,,,,,,,
61,1.0334,3.603221901480585e-07,2.79,30000,,,,,,,
62,0.9779,3.579942266505261e-07,2.84,30500,,,,,,,
63,1.0312,3.5566626315299374e-07,2.89,31000,,,,,,,
64,1.0135,3.533382996554614e-07,2.93,31500,,,,,,,
65,0.9885,3.5101033615792905e-07,2.98,32000,,,,,,,
66,,,3.0,32217,0.9997849464416504,0.6145850419998169,233.0782,185.324,,,
67,0.9893,3.486823726603967e-07,3.03,32500,,,,,,,
68,0.9459,3.463544091628643e-07,3.07,33000,,,,,,,
69,0.9855,3.4402644566533195e-07,3.12,33500,,,,,,,
70,0.9745,3.416984821677996e-07,3.17,34000,,,,,,,
71,0.9748,3.393705186702672e-07,3.21,34500,,,,,,,
72,0.9474,3.370425551727349e-07,3.26,35000,,,,,,,
73,0.9435,3.347145916752025e-07,3.31,35500,,,,,,,
74,0.9846,3.3238662817767016e-07,3.35,36000,,,,,,,
75,0.991,3.300586646801378e-07,3.4,36500,,,,,,,
76,0.9481,3.277307011826054e-07,3.45,37000,,,,,,,
77,0.9726,3.254027376850731e-07,3.49,37500,,,,,,,
78,0.9475,3.230747741875407e-07,3.54,38000,,,,,,,
79,0.9736,3.2074681069000837e-07,3.59,38500,,,,,,,
80,0.9707,3.18418847192476e-07,3.63,39000,,,,,,,
81,0.9702,3.160908836949436e-07,3.68,39500,,,,,,,
82,0.933,3.137629201974113e-07,3.72,40000,,,,,,,
83,0.9989,3.11434956699879e-07,3.77,40500,,,,,,,
84,0.9624,3.091069932023466e-07,3.82,41000,,,,,,,
85,0.9486,3.0677902970481423e-07,3.86,41500,,,,,,,
86,0.9675,3.0445106620728183e-07,3.91,42000,,,,,,,
87,0.9965,3.021231027097495e-07,3.96,42500,,,,,,,
88,,,4.0,42956,1.0155882835388184,0.6175714731216431,232.9988,185.387,,,
89,0.9915,2.9979513921221714e-07,4.0,43000,,,,,,,
90,0.9582,2.974671757146848e-07,4.05,43500,,,,,,,
91,0.9364,2.9513921221715244e-07,4.1,44000,,,,,,,
92,0.9916,2.9281124871962004e-07,4.14,44500,,,,,,,
93,0.9084,2.904832852220877e-07,4.19,45000,,,,,,,
94,0.951,2.8815532172455535e-07,4.24,45500,,,,,,,
95,0.9283,2.85827358227023e-07,4.28,46000,,,,,,,
96,0.9155,2.8349939472949065e-07,4.33,46500,,,,,,,
97,0.9408,2.8117143123195825e-07,4.38,47000,,,,,,,
98,0.9889,2.788434677344259e-07,4.42,47500,,,,,,,
99,0.9747,2.7651550423689356e-07,4.47,48000,,,,,,,
100,0.9152,2.7418754073936116e-07,4.52,48500,,,,,,,
101,0.9501,2.7185957724182886e-07,4.56,49000,,,,,,,
102,0.9565,2.695316137442965e-07,4.61,49500,,,,,,,
103,0.951,2.672036502467641e-07,4.66,50000,,,,,,,
104,0.9095,2.6487568674923177e-07,4.7,50500,,,,,,,
105,0.8872,2.6254772325169936e-07,4.75,51000,,,,,,,
106,0.9674,2.6021975975416707e-07,4.8,51500,,,,,,,
107,0.9192,2.578917962566347e-07,4.84,52000,,,,,,,
108,0.9472,2.555638327591023e-07,4.89,52500,,,,,,,
109,0.9079,2.5323586926157e-07,4.94,53000,,,,,,,
110,0.9536,2.509079057640376e-07,4.98,53500,,,,,,,
111,,,5.0,53695,1.0416674613952637,0.6195624470710754,233.3021,185.146,,,
112,0.8769,2.4857994226650523e-07,5.03,54000,,,,,,,
113,0.8827,2.462519787689729e-07,5.07,54500,,,,,,,
114,0.8861,2.4392401527144053e-07,5.12,55000,,,,,,,
115,0.9004,2.415960517739082e-07,5.17,55500,,,,,,,
116,0.945,2.3926808827637584e-07,5.21,56000,,,,,,,
