,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
83,0.5844,8.682495344506518e-08,13.22,35500,,,,,,,,,,
84,0.5837,8.100558659217877e-08,13.41,36000,,,,,,,,,,
85,0.5897,7.518621973929236e-08,13.59,36500,,,,,,,,,,
86,0.591,6.936685288640596e-08,13.78,37000,,,,,,,,,,
87,0.5843,6.354748603351955e-08,13.97,37500,,,,,,,,,,
88,,,14.0,37590,0.5910621285438538,0.6660261750221252,53.4047,808.824,50.557,,,,,
89,0.5897,5.7728119180633145e-08,14.15,38000,,,,,,,,,,
90,0.5837,5.190875232774674e-08,14.34,38500,,,,,,,,,,
91,0.5841,4.608938547486033e-08,14.53,39000,,,,,,,,,,
92,0.5949,4.0270018621973926e-08,14.71,39500,,,,,,,,,,
93,0.5866,3.445065176908752e-08,14.9,40000,,,,,,,,,,
94,,,15.0,40275,0.5900075435638428,0.6671836972236633,52.1042,829.011,51.819,,,,,
95,0.5883,2.8631284916201116e-08,15.08,40500,,,,,,,,,,
96,0.5747,2.281191806331471e-08,15.27,41000,,,,,,,,,,
97,0.5802,1.6992551210428304e-08,15.46,41500,,,,,,,,,,
98,0.5865,1.1173184357541899e-08,15.64,42000,,,,,,,,,,
99,0.5921,5.353817504655493e-09,15.83,42500,,,,,,,,,,
100,,,16.0,42960,0.5899039506912231,0.667415201663971,51.6401,836.463,52.285,,,,,
101,,,16.0,42960,,,,,,3716.1693,184.939,11.56,2.052107981732952e+16,0.6433594645068632
