,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.4172,4.784779614325069e-05,0.69,500,,,,,,,,,,
1,,,1.0,726,0.3091980218887329,0.8741126656532288,15.1699,733.625,45.88,,,,,
2,0.2501,4.569559228650138e-05,1.38,1000,,,,,,,,,,
3,,,2.0,1452,0.35052475333213806,0.8760895133018494,15.1095,736.558,46.064,,,,,
4,0.1651,4.354338842975207e-05,2.07,1500,,,,,,,,,,
5,0.0681,4.139118457300275e-05,2.75,2000,,,,,,,,,,
6,,,3.0,2178,0.5651815533638,0.8815706968307495,15.1419,734.983,45.965,,,,,
7,0.0506,3.9238980716253446e-05,3.44,2500,,,,,,,,,,
8,,,4.0,2904,0.7003774642944336,0.8744720816612244,15.1129,736.391,46.053,,,,,
9,0.0264,3.708677685950414e-05,4.13,3000,,,,,,,,,,
10,0.0192,3.4934573002754824e-05,4.82,3500,,,,,,,,,,
11,,,5.0,3630,0.7268515229225159,0.879863440990448,15.3084,726.987,45.465,,,,,
12,0.0138,3.278236914600551e-05,5.51,4000,,,,,,,,,,
13,,,6.0,4356,0.9887765049934387,0.8759996294975281,15.1585,734.177,45.915,,,,,
14,0.0112,3.06301652892562e-05,6.2,4500,,,,,,,,,,
15,0.0079,2.847796143250689e-05,6.89,5000,,,,,,,,,,
16,,,7.0,5082,0.8374617099761963,0.8821996450424194,15.1141,736.333,46.05,,,,,
17,0.0037,2.6325757575757575e-05,7.58,5500,,,,,,,,,,
18,,,8.0,5808,0.9664052724838257,0.8754605054855347,15.2019,732.082,45.784,,,,,
19,0.0054,2.4173553719008264e-05,8.26,6000,,,,,,,,,,
20,0.0087,2.2021349862258957e-05,8.95,6500,,,,,,,,,,
21,,,9.0,6534,0.9777148365974426,0.8784257173538208,15.4389,720.842,45.081,,,,,
22,0.0042,1.9869146005509643e-05,9.64,7000,,,,,,,,,,
23,,,10.0,7260,1.0021920204162598,0.8796837329864502,15.6229,712.352,44.55,,,,,
24,0.003,1.7716942148760332e-05,10.33,7500,,,,,,,,,,
25,,,11.0,7986,1.0345776081085205,0.8778865933418274,15.2891,727.903,45.523,,,,,
26,0.0028,1.5564738292011018e-05,11.02,8000,,,,,,,,,,
27,0.0011,1.3412534435261709e-05,11.71,8500,,,,,,,,,,
28,,,12.0,8712,1.02072274684906,0.8777967691421509,15.5113,717.478,44.871,,,,,
29,0.0004,1.1260330578512397e-05,12.4,9000,,,,,,,,,,
30,,,13.0,9438,1.0637637376785278,0.8827387690544128,15.1205,736.022,46.03,,,,,
31,0.0015,9.108126721763086e-06,13.09,9500,,,,,,,,,,
32,0.0006,6.955922865013774e-06,13.77,10000,,,,,,,,,,
33,,,14.0,10164,1.0021106004714966,0.8813011050224304,15.171,733.569,45.877,,,,,
34,0.0015,4.803719008264463e-06,14.46,10500,,,,,,,,,,
35,,,15.0,10890,1.0613936185836792,0.8821996450424194,17.3133,642.802,40.2,,,,,
36,0.0001,2.651515151515152e-06,15.15,11000,,,,,,,,,,
37,0.0002,4.993112947658403e-07,15.84,11500,,,,,,,,,,
38,,,16.0,11616,1.0595989227294922,0.8819301128387451,16.1629,688.554,43.062,,,,,
39,,,16.0,11616,,,,,,1315.2011,141.241,8.832,7198055679091896.0,0.04573637400269033
