,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.53,4.941806331471136e-05,0.19,500,,,,,,,,,,
1,0.4816,4.8836126629422725e-05,0.37,1000,,,,,,,,,,
2,0.4611,4.825418994413408e-05,0.56,1500,,,,,,,,,,
3,0.449,4.767225325884544e-05,0.74,2000,,,,,,,,,,
4,0.4462,4.7090316573556796e-05,0.93,2500,,,,,,,,,,
5,,,1.0,2685,0.4624174237251282,0.779997706413269,53.4377,808.324,50.526,,,,,
6,0.3568,4.6508379888268164e-05,1.12,3000,,,,,,,,,,
7,0.318,4.592644320297952e-05,1.3,3500,,,,,,,,,,
8,0.3203,4.534450651769088e-05,1.49,4000,,,,,,,,,,
9,0.341,4.4762569832402234e-05,1.68,4500,,,,,,,,,,
10,0.3409,4.4180633147113596e-05,1.86,5000,,,,,,,,,,
11,,,2.0,5370,0.48282960057258606,0.7888644337654114,54.1231,798.088,49.886,,,,,
12,0.2812,4.359869646182496e-05,2.05,5500,,,,,,,,,,
13,0.1821,4.301675977653631e-05,2.23,6000,,,,,,,,,,
14,0.2215,4.243482309124767e-05,2.42,6500,,,,,,,,,,
15,0.2297,4.1852886405959035e-05,2.61,7000,,,,,,,,,,
16,0.2261,4.1270949720670396e-05,2.79,7500,,,,,,,,,,
17,0.2374,4.068901303538175e-05,2.98,8000,,,,,,,,,,
18,,,3.0,8055,0.6737607717514038,0.780877411365509,53.8354,802.354,50.153,,,,,
19,0.138,4.010707635009311e-05,3.17,8500,,,,,,,,,,
20,0.1443,3.952513966480447e-05,3.35,9000,,,,,,,,,,
21,0.1505,3.894320297951583e-05,3.54,9500,,,,,,,,,,
22,0.1573,3.836126629422719e-05,3.72,10000,,,,,,,,,,
23,0.1707,3.777932960893855e-05,3.91,10500,,,,,,,,,,
24,,,4.0,10740,0.9177382588386536,0.7796735763549805,55.4496,778.996,48.693,,,,,
25,0.1283,3.719739292364991e-05,4.1,11000,,,,,,,,,,
26,0.0935,3.6615456238361267e-05,4.28,11500,,,,,,,,,,
27,0.0977,3.603351955307263e-05,4.47,12000,,,,,,,,,,
28,0.1213,3.545158286778399e-05,4.66,12500,,,,,,,,,,
29,0.1221,3.4869646182495344e-05,4.84,13000,,,,,,,,,,
30,,,5.0,13425,1.198652982711792,0.7752286195755005,54.1916,797.08,49.823,,,,,
31,0.1175,3.4287709497206705e-05,5.03,13500,,,,,,,,,,
32,0.0629,3.370577281191806e-05,5.21,14000,,,,,,,,,,
33,0.0679,3.312383612662943e-05,5.4,14500,,,,,,,,,,
34,0.0942,3.254189944134078e-05,5.59,15000,,,,,,,,,,
35,0.0764,3.1959962756052144e-05,5.77,15500,,,,,,,,,,
36,0.098,3.13780260707635e-05,5.96,16000,,,,,,,,,,
37,,,6.0,16110,1.6461502313613892,0.7802755236625671,55.112,783.768,48.991,,,,,
38,0.0613,3.079608938547486e-05,6.15,16500,,,,,,,,,,
39,0.0526,3.021415270018622e-05,6.33,17000,,,,,,,,,,
40,0.0666,2.963221601489758e-05,6.52,17500,,,,,,,,,,
41,0.0666,2.9050279329608944e-05,6.7,18000,,,,,,,,,,
42,0.0681,2.8468342644320302e-05,6.89,18500,,,,,,,,,,
43,,,7.0,18795,1.9282993078231812,0.7772659063339233,54.091,798.561,49.916,,,,,
44,0.0554,2.788640595903166e-05,7.08,19000,,,,,,,,,,
45,0.0332,2.7304469273743018e-05,7.26,19500,,,,,,,,,,
46,0.0423,2.672253258845438e-05,7.45,20000,,,,,,,,,,
47,0.0466,2.6140595903165737e-05,7.64,20500,,,,,,,,,,
48,0.0529,2.5558659217877095e-05,7.82,21000,,,,,,,,,,
49,,,8.0,21480,1.9577616453170776,0.7760157585144043,55.6684,775.933,48.501,,,,,
50,0.0536,2.4976722532588457e-05,8.01,21500,,,,,,,,,,
51,0.0341,2.4394785847299815e-05,8.19,22000,,,,,,,,,,
52,0.0289,2.3812849162011176e-05,8.38,22500,,,,,,,,,,
53,0.0358,2.3230912476722534e-05,8.57,23000,,,,,,,,,,
