,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,0.696,4.952936746987952e-07,0.15,500,,,,,,,
1,0.6954,4.905873493975903e-07,0.3,1000,,,,,,,
2,0.696,4.858810240963855e-07,0.45,1500,,,,,,,
3,0.6921,4.811746987951807e-07,0.6,2000,,,,,,,
4,0.6751,4.764683734939759e-07,0.75,2500,,,,,,,
5,0.618,4.7176204819277104e-07,0.9,3000,,,,,,,
6,,,1.0,3320,0.639768660068512,0.6716964244842529,116.3613,445.947,,,
7,0.5681,4.6705572289156623e-07,1.05,3500,,,,,,,
8,0.5435,4.623493975903614e-07,1.2,4000,,,,,,,
9,0.5268,4.576430722891566e-07,1.36,4500,,,,,,,
10,0.5066,4.529367469879518e-07,1.51,5000,,,,,,,
11,0.5065,4.4823042168674697e-07,1.66,5500,,,,,,,
12,0.494,4.4352409638554216e-07,1.81,6000,,,,,,,
13,0.4878,4.388177710843373e-07,1.96,6500,,,,,,,
14,,,2.0,6640,0.46883994340896606,0.7644485831260681,116.346,446.006,,,
15,0.4776,4.3411144578313253e-07,2.11,7000,,,,,,,
16,0.4737,4.2940512048192767e-07,2.26,7500,,,,,,,
17,0.4656,4.246987951807229e-07,2.41,8000,,,,,,,
18,0.4658,4.1999246987951804e-07,2.56,8500,,,,,,,
19,0.4613,4.152861445783132e-07,2.71,9000,,,,,,,
20,0.4535,4.1057981927710846e-07,2.86,9500,,,,,,,
21,,,3.0,9960,0.4446614980697632,0.7773409485816956,116.568,445.156,,,
22,0.4636,4.058734939759036e-07,3.01,10000,,,,,,,
23,0.4418,4.011671686746988e-07,3.16,10500,,,,,,,
24,0.4495,3.9646084337349397e-07,3.31,11000,,,,,,,
25,0.4545,3.9175451807228915e-07,3.46,11500,,,,,,,
26,0.4482,3.870481927710843e-07,3.61,12000,,,,,,,
27,0.4381,3.8234186746987953e-07,3.77,12500,,,,,,,
28,0.4413,3.7763554216867466e-07,3.92,13000,,,,,,,
29,,,4.0,13280,0.43365588784217834,0.7840473055839539,116.638,444.889,,,
30,0.4323,3.7292921686746985e-07,4.07,13500,,,,,,,
31,0.4301,3.682228915662651e-07,4.22,14000,,,,,,,
32,0.4333,3.635165662650602e-07,4.37,14500,,,,,,,
33,0.4285,3.588102409638554e-07,4.52,15000,,,,,,,
34,0.4325,3.541039156626506e-07,4.67,15500,,,,,,,
35,0.4319,3.493975903614458e-07,4.82,16000,,,,,,,
36,0.4277,3.446912650602409e-07,4.97,16500,,,,,,,
37,,,5.0,16600,0.43388357758522034,0.7863020300865173,116.5109,445.374,,,
38,0.4215,3.3998493975903615e-07,5.12,17000,,,,,,,
39,0.4105,3.352786144578313e-07,5.27,17500,,,,,,,
40,0.4138,3.3057228915662647e-07,5.42,18000,,,,,,,
41,0.4227,3.258659638554217e-07,5.57,18500,,,,,,,
42,0.4235,3.2115963855421684e-07,5.72,19000,,,,,,,
43,0.4216,3.1645331325301203e-07,5.87,19500,,,,,,,
44,,,6.0,19920,0.42836976051330566,0.7883062362670898,116.5064,445.392,,,
45,0.4119,3.117469879518072e-07,6.02,20000,,,,,,,
46,0.4131,3.070406626506024e-07,6.17,20500,,,,,,,
47,0.4024,3.023343373493976e-07,6.33,21000,,,,,,,
48,0.3981,2.976280120481928e-07,6.48,21500,,,,,,,
49,0.413,2.929216867469879e-07,6.63,22000,,,,,,,
50,0.4215,2.8821536144578315e-07,6.78,22500,,,,,,,
51,0.4112,2.835090361445783e-07,6.93,23000,,,,,,,
52,,,7.0,23240,0.43020984530448914,0.7896552681922913,116.5638,445.172,,,
53,0.3979,2.7880271084337347e-07,7.08,23500,,,,,,,
54,0.3977,2.740963855421687e-07,7.23,24000,,,,,,,
55,0.4112,2.6939006024096384e-07,7.38,24500,,,,,,,
56,0.4038,2.64683734939759e-07,7.53,25000,,,,,,,
57,0.3949,2.599774096385542e-07,7.68,25500,,,,,,,
58,0.3989,2.552710843373494e-07,7.83,26000,,,,,,,
59,0.4024,2.5056475903614453e-07,7.98,26500,,,,,,,
60,,,8.0,26560,0.43071284890174866,0.7905417084693909,116.5898,445.073,,,
61,0.3911,2.4585843373493977e-07,8.13,27000,,,,,,,
62,0.3913,2.4115210843373496e-07,8.28,27500,,,,,,,
63,0.3967,2.3644578313253012e-07,8.43,28000,,,,,,,
64,0.397,2.3173945783132528e-07,8.58,28500,,,,,,,
65,0.389,2.2703313253012046e-07,8.73,29000,,,,,,,
66,0.3934,2.2232680722891565e-07,8.89,29500,,,,,,,
67,,,9.0,29880,0.42659103870391846,0.7926037311553955,116.595,445.053,,,
68,0.3986,2.1762048192771083e-07,9.04,30000,,,,,,,
69,0.3815,2.1291415662650602e-07,9.19,30500,,,,,,,
70,0.392,2.082078313253012e-07,9.34,31000,,,,,,,
71,0.3789,2.035015060240964e-07,9.49,31500,,,,,,,
72,0.3934,1.9879518072289155e-07,9.64,32000,,,,,,,
73,0.3934,1.9408885542168674e-07,9.79,32500,,,,,,,
74,0.3979,1.8938253012048192e-07,9.94,33000,,,,,,,
75,,,10.0,33200,0.4297851324081421,0.7933938503265381,118.0106,439.715,,,
76,0.3843,1.8467620481927708e-07,10.09,33500,,,,,,,
77,0.3921,1.7996987951807227e-07,10.24,34000,,,,,,,
78,0.3814,1.7526355421686746e-07,10.39,34500,,,,,,,
79,0.3814,1.7055722891566264e-07,10.54,35000,,,,,,,
80,0.379,1.6585090361445783e-07,10.69,35500,,,,,,,
