,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.6493,4.941806331471136e-06,0.19,500,,,,,,,,,,
1,0.558,4.883612662942272e-06,0.37,1000,,,,,,,,,,
2,0.546,4.8254189944134085e-06,0.56,1500,,,,,,,,,,
3,0.5121,4.767225325884544e-06,0.74,2000,,,,,,,,,,
4,0.5072,4.70903165735568e-06,0.93,2500,,,,,,,,,,
5,,,1.0,2685,0.5184840559959412,0.7393679618835449,78.8469,547.834,34.244,,,,,
6,0.4868,4.6508379888268166e-06,1.12,3000,,,,,,,,,,
7,0.4687,4.592644320297952e-06,1.3,3500,,,,,,,,,,
8,0.4723,4.5344506517690875e-06,1.49,4000,,,,,,,,,,
9,0.4618,4.476256983240224e-06,1.68,4500,,,,,,,,,,
10,0.4751,4.41806331471136e-06,1.86,5000,,,,,,,,,,
11,,,2.0,5370,0.5266929864883423,0.7493691444396973,77.9745,553.963,34.627,,,,,
12,0.4523,4.3598696461824955e-06,2.05,5500,,,,,,,,,,
13,0.4229,4.301675977653632e-06,2.23,6000,,,,,,,,,,
14,0.4228,4.243482309124767e-06,2.42,6500,,,,,,,,,,
15,0.4219,4.185288640595904e-06,2.61,7000,,,,,,,,,,
16,0.4254,4.127094972067039e-06,2.79,7500,,,,,,,,,,
17,0.4252,4.068901303538175e-06,2.98,8000,,,,,,,,,,
18,,,3.0,8055,0.5183175206184387,0.7498552799224854,79.2307,545.18,34.078,,,,,
19,0.3814,4.010707635009311e-06,3.17,8500,,,,,,,,,,
20,0.3772,3.952513966480447e-06,3.35,9000,,,,,,,,,,
21,0.3913,3.8943202979515835e-06,3.54,9500,,,,,,,,,,
22,0.3817,3.836126629422719e-06,3.72,10000,,,,,,,,,,
23,0.3912,3.7779329608938552e-06,3.91,10500,,,,,,,,,,
24,,,4.0,10740,0.5725952982902527,0.7513138055801392,79.348,544.374,34.027,,,,,
25,0.3612,3.719739292364991e-06,4.1,11000,,,,,,,,,,
26,0.3367,3.661545623836127e-06,4.28,11500,,,,,,,,,,
27,0.345,3.603351955307263e-06,4.47,12000,,,,,,,,,,
28,0.355,3.545158286778399e-06,4.66,12500,,,,,,,,,,
29,0.3515,3.4869646182495346e-06,4.84,13000,,,,,,,,,,
30,,,5.0,13425,0.582007884979248,0.7477023005485535,79.2158,545.283,34.084,,,,,
31,0.355,3.4287709497206705e-06,5.03,13500,,,,,,,,,,
32,0.298,3.3705772811918064e-06,5.21,14000,,,,,,,,,,
33,0.3145,3.3123836126629427e-06,5.4,14500,,,,,,,,,,
