,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
93,0.7697,1.1500901442307692e-07,12.32,41000,,,,,,,
94,0.7615,1.1031400240384616e-07,12.47,41500,,,,,,,
95,0.7829,1.0561899038461539e-07,12.62,42000,,,,,,,
96,0.7807,1.009239783653846e-07,12.77,42500,,,,,,,
97,0.7658,9.622896634615383e-08,12.92,43000,,,,,,,
98,,,13.0,43264,0.7773834466934204,0.6471257209777832,63.7431,814.064,,,
99,0.768,9.153395432692307e-08,13.07,43500,,,,,,,
100,0.7635,8.68389423076923e-08,13.22,44000,,,,,,,
101,0.7585,8.214393028846154e-08,13.37,44500,,,,,,,
102,0.7725,7.744891826923076e-08,13.52,45000,,,,,,,
103,0.7685,7.275390625e-08,13.67,45500,,,,,,,
104,0.7806,6.805889423076923e-08,13.82,46000,,,,,,,
105,0.7728,6.336388221153846e-08,13.97,46500,,,,,,,
106,,,14.0,46592,0.7764632701873779,0.6473762392997742,63.7624,813.818,,,
107,0.7652,5.866887019230769e-08,14.12,47000,,,,,,,
108,0.7692,5.397385817307692e-08,14.27,47500,,,,,,,
109,0.7555,4.927884615384615e-08,14.42,48000,,,,,,,
110,0.7756,4.4583834134615384e-08,14.57,48500,,,,,,,
111,0.7567,3.988882211538461e-08,14.72,49000,,,,,,,
112,0.7601,3.5193810096153846e-08,14.87,49500,,,,,,,
113,,,15.0,49920,0.7783123254776001,0.6475111246109009,63.8565,812.619,,,
114,0.765,3.0498798076923075e-08,15.02,50000,,,,,,,
115,0.7601,2.5803786057692306e-08,15.17,50500,,,,,,,
116,0.777,2.1108774038461537e-08,15.32,51000,,,,,,,
117,0.7622,1.641376201923077e-08,15.47,51500,,,,,,,
118,0.7579,1.171875e-08,15.62,52000,,,,,,,
119,0.763,7.023737980769231e-09,15.78,52500,,,,,,,
120,0.7608,2.3287259615384615e-09,15.93,53000,,,,,,,
121,,,16.0,53248,0.7777694463729858,0.6477038264274597,63.8294,812.964,,,
122,,,16.0,53248,,,,,4957.02,10.742,3934963728925812.0
