,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,1.1021,4.962434259954921e-07,0.08,500,,,,,,,
1,1.0998,4.924868519909842e-07,0.15,1000,,,,,,,
2,1.1016,4.887302779864763e-07,0.23,1500,,,,,,,
3,1.101,4.849737039819684e-07,0.3,2000,,,,,,,
4,1.1015,4.812171299774606e-07,0.38,2500,,,,,,,
5,1.1005,4.774605559729527e-07,0.45,3000,,,,,,,
6,1.0788,4.7370398196844475e-07,0.53,3500,,,,,,,
7,0.9805,4.699474079639369e-07,0.6,4000,,,,,,,
8,0.8892,4.66190833959429e-07,0.68,4500,,,,,,,
9,0.8526,4.624342599549211e-07,0.75,5000,,,,,,,
10,0.8474,4.586776859504132e-07,0.83,5500,,,,,,,
11,0.8383,4.549211119459053e-07,0.9,6000,,,,,,,
12,0.8229,4.511645379413974e-07,0.98,6500,,,,,,,
13,,,1.0,6655,0.7544519305229187,0.6574550271034241,191.2291,271.355,,,
14,0.7911,4.474079639368895e-07,1.05,7000,,,,,,,
15,0.7919,4.4365138993238167e-07,1.13,7500,,,,,,,
16,0.7747,4.3989481592787377e-07,1.2,8000,,,,,,,
17,0.7891,4.361382419233658e-07,1.28,8500,,,,,,,
18,0.7703,4.32381667918858e-07,1.35,9000,,,,,,,
19,0.7706,4.286250939143501e-07,1.43,9500,,,,,,,
20,0.7933,4.248685199098422e-07,1.5,10000,,,,,,,
21,0.7415,4.2111194590533434e-07,1.58,10500,,,,,,,
22,0.747,4.1735537190082644e-07,1.65,11000,,,,,,,
23,0.7675,4.1359879789631854e-07,1.73,11500,,,,,,,
24,0.7489,4.0984222389181064e-07,1.8,12000,,,,,,,
25,0.7581,4.0608564988730274e-07,1.88,12500,,,,,,,
26,0.7452,4.0232907588279485e-07,1.95,13000,,,,,,,
27,,,2.0,13310,0.7167007923126221,0.6776512265205383,190.8109,271.95,,,
28,0.7512,3.98572501878287e-07,2.03,13500,,,,,,,
29,0.7444,3.948159278737791e-07,2.1,14000,,,,,,,
30,0.738,3.910593538692712e-07,2.18,14500,,,,,,,
31,0.7045,3.8730277986476336e-07,2.25,15000,,,,,,,
32,0.7294,3.835462058602554e-07,2.33,15500,,,,,,,
33,0.7292,3.797896318557475e-07,2.4,16000,,,,,,,
34,0.7183,3.7603305785123967e-07,2.48,16500,,,,,,,
35,0.7345,3.7227648384673177e-07,2.55,17000,,,,,,,
36,0.7202,3.6851990984222387e-07,2.63,17500,,,,,,,
37,0.7086,3.6476333583771603e-07,2.7,18000,,,,,,,
38,0.719,3.6100676183320813e-07,2.78,18500,,,,,,,
39,0.7154,3.572501878287002e-07,2.85,19000,,,,,,,
40,0.7074,3.534936138241923e-07,2.93,19500,,,,,,,
41,,,3.0,19965,0.7082254886627197,0.6844924688339233,190.9373,271.77,,,
42,0.7117,3.4973703981968444e-07,3.01,20000,,,,,,,
43,0.7029,3.4598046581517654e-07,3.08,20500,,,,,,,
44,0.6864,3.4222389181066864e-07,3.16,21000,,,,,,,
45,0.7232,3.384673178061608e-07,3.23,21500,,,,,,,
46,0.6927,3.347107438016529e-07,3.31,22000,,,,,,,
47,0.6999,3.3095416979714495e-07,3.38,22500,,,,,,,
48,0.6855,3.271975957926371e-07,3.46,23000,,,,,,,
49,0.7008,3.234410217881292e-07,3.53,23500,,,,,,,
50,0.6946,3.196844477836213e-07,3.61,24000,,,,,,,
51,0.6983,3.1592787377911346e-07,3.68,24500,,,,,,,
52,0.7034,3.1217129977460556e-07,3.76,25000,,,,,,,
53,0.6936,3.084147257700976e-07,3.83,25500,,,,,,,
54,0.7003,3.0465815176558977e-07,3.91,26000,,,,,,,
55,0.6893,3.0090157776108187e-07,3.98,26500,,,,,,,
56,,,4.0,26620,0.7007494568824768,0.6884623765945435,190.6006,272.25,,,
57,0.7013,2.9714500375657397e-07,4.06,27000,,,,,,,
58,0.6763,2.9338842975206613e-07,4.13,27500,,,,,,,
59,0.6828,2.8963185574755823e-07,4.21,28000,,,,,,,
60,0.6868,2.8587528174305033e-07,4.28,28500,,,,,,,
61,0.6854,2.8211870773854244e-07,4.36,29000,,,,,,,
62,0.6985,2.7836213373403454e-07,4.43,29500,,,,,,,
63,0.6722,2.7460555972952664e-07,4.51,30000,,,,,,,
64,0.6775,2.708489857250188e-07,4.58,30500,,,,,,,
65,0.6966,2.670924117205109e-07,4.66,31000,,,,,,,
66,0.6758,2.63335837716003e-07,4.73,31500,,,,,,,
67,0.6953,2.595792637114951e-07,4.81,32000,,,,,,,
68,0.6677,2.558226897069872e-07,4.88,32500,,,,,,,
69,0.6673,2.520661157024793e-07,4.96,33000,,,,,,,
70,,,5.0,33275,0.7199885249137878,0.6901389360427856,190.3736,272.575,,,
71,0.6726,2.4830954169797146e-07,5.03,33500,,,,,,,
72,0.6741,2.4455296769346356e-07,5.11,34000,,,,,,,
73,0.6871,2.4079639368895567e-07,5.18,34500,,,,,,,
74,0.6834,2.3703981968444777e-07,5.26,35000,,,,,,,
75,0.6658,2.3328324567993987e-07,5.33,35500,,,,,,,
76,0.6625,2.29526671675432e-07,5.41,36000,,,,,,,
77,0.6612,2.2577009767092413e-07,5.48,36500,,,,,,,
78,0.6496,2.220135236664162e-07,5.56,37000,,,,,,,
79,0.6589,2.1825694966190833e-07,5.63,37500,,,,,,,
80,0.6595,2.1450037565740046e-07,5.71,38000,,,,,,,
81,0.6811,2.1074380165289254e-07,5.79,38500,,,,,,,
82,0.6755,2.0698722764838466e-07,5.86,39000,,,,,,,
83,0.6466,2.032306536438768e-07,5.94,39500,,,,,,,
84,,,6.0,39930,0.7210846543312073,0.6906785368919373,190.3208,272.65,,,
85,0.67,1.9947407963936887e-07,6.01,40000,,,,,,,
86,0.6482,1.95717505634861e-07,6.09,40500,,,,,,,
87,0.6467,1.919609316303531e-07,6.16,41000,,,,,,,
88,0.6664,1.8820435762584523e-07,6.24,41500,,,,,,,
89,0.6476,1.8444778362133733e-07,6.31,42000,,,,,,,
90,0.6495,1.8069120961682943e-07,6.39,42500,,,,,,,
91,0.6648,1.7693463561232156e-07,6.46,43000,,,,,,,
92,0.6529,1.7317806160781366e-07,6.54,43500,,,,,,,
93,0.6502,1.6942148760330577e-07,6.61,44000,,,,,,,
94,0.6529,1.656649135987979e-07,6.69,44500,,,,,,,
95,0.6668,1.6190833959429002e-07,6.76,45000,,,,,,,
96,0.6321,1.581517655897821e-07,6.84,45500,,,,,,,
97,0.6542,1.5439519158527423e-07,6.91,46000,,,,,,,
98,0.6659,1.5063861758076636e-07,6.99,46500,,,,,,,
99,,,7.0,46585,0.7248336672782898,0.6901581883430481,190.3427,272.619,,,
100,0.654,1.4688204357625843e-07,7.06,47000,,,,,,,
101,0.6481,1.4312546957175056e-07,7.14,47500,,,,,,,
102,0.6326,1.3936889556724266e-07,7.21,48000,,,,,,,
103,0.6538,1.3561232156273477e-07,7.29,48500,,,,,,,
104,0.6397,1.318557475582269e-07,7.36,49000,,,,,,,
105,0.6538,1.28099173553719e-07,7.44,49500,,,,,,,
106,0.6385,1.2434259954921113e-07,7.51,50000,,,,,,,
107,0.6339,1.2058602554470323e-07,7.59,50500,,,,,,,
108,0.6579,1.1682945154019534e-07,7.66,51000,,,,,,,
109,0.6459,1.1307287753568745e-07,7.74,51500,,,,,,,
110,0.6718,1.0931630353117956e-07,7.81,52000,,,,,,,
111,0.6462,1.0555972952667166e-07,7.89,52500,,,,,,,
112,0.6478,1.0180315552216379e-07,7.96,53000,,,,,,,
113,,,8.0,53240,0.7261248230934143,0.6905436515808105,190.3028,272.676,,,
114,0.6575,9.80465815176559e-08,8.04,53500,,,,,,,
115,0.6236,9.4290007513148e-08,8.11,54000,,,,,,,
116,0.6298,9.053343350864012e-08,8.19,54500,,,,,,,
117,0.6369,8.677685950413223e-08,8.26,55000,,,,,,,
118,0.6546,8.302028549962434e-08,8.34,55500,,,,,,,
119,0.6243,7.926371149511644e-08,8.41,56000,,,,,,,
120,0.6356,7.550713749060856e-08,8.49,56500,,,,,,,
121,0.634,7.175056348610068e-08,8.56,57000,,,,,,,
122,0.6538,6.799398948159278e-08,8.64,57500,,,,,,,
123,0.652,6.42374154770849e-08,8.72,58000,,,,,,,
124,0.6354,6.048084147257701e-08,8.79,58500,,,,,,,
125,0.6436,5.672426746806912e-08,8.87,59000,,,,,,,
126,0.6359,5.296769346356123e-08,8.94,59500,,,,,,,
127,,,9.0,59895,0.7302226424217224,0.6902545690536499,190.2263,272.786,,,
128,0.6456,4.921111945905334e-08,9.02,60000,,,,,,,
129,0.6242,4.545454545454545e-08,9.09,60500,,,,,,,
130,0.6517,4.169797145003756e-08,9.17,61000,,,,,,,
131,0.6392,3.7941397445529675e-08,9.24,61500,,,,,,,
132,0.6463,3.4184823441021784e-08,9.32,62000,,,,,,,
133,0.6408,3.04282494365139e-08,9.39,62500,,,,,,,
134,0.6377,2.6671675432006008e-08,9.47,63000,,,,,,,
135,0.6395,2.291510142749812e-08,9.54,63500,,,,,,,
136,0.6293,1.915852742299023e-08,9.62,64000,,,,,,,
137,0.6177,1.5401953418482345e-08,9.69,64500,,,,,,,
138,0.633,1.1645379413974453e-08,9.77,65000,,,,,,,
