,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,1.1049,4.953445065176908e-07,0.09,500,,,,,,,
1,1.1013,4.906890130353817e-07,0.19,1000,,,,,,,
2,1.1013,4.860335195530726e-07,0.28,1500,,,,,,,
3,1.1012,4.813780260707635e-07,0.37,2000,,,,,,,
4,1.0952,4.7672253258845435e-07,0.47,2500,,,,,,,
5,1.0407,4.720670391061452e-07,0.56,3000,,,,,,,
6,0.9583,4.6741154562383613e-07,0.65,3500,,,,,,,
7,0.8958,4.6275605214152694e-07,0.74,4000,,,,,,,
8,0.8613,4.5810055865921786e-07,0.84,4500,,,,,,,
9,0.8079,4.534450651769087e-07,0.93,5000,,,,,,,
10,,,1.0,5370,0.7252757549285889,0.6927885413169861,146.5731,294.699,,,
11,0.7865,4.4878957169459964e-07,1.02,5500,,,,,,,
12,0.7787,4.441340782122905e-07,1.12,6000,,,,,,,
13,0.7506,4.394785847299813e-07,1.21,6500,,,,,,,
14,0.7538,4.3482309124767224e-07,1.3,7000,,,,,,,
15,0.7295,4.301675977653631e-07,1.4,7500,,,,,,,
16,0.7304,4.25512104283054e-07,1.49,8000,,,,,,,
17,0.7203,4.208566108007449e-07,1.58,8500,,,,,,,
18,0.7224,4.162011173184357e-07,1.68,9000,,,,,,,
19,0.6808,4.115456238361266e-07,1.77,9500,,,,,,,
20,0.6963,4.068901303538175e-07,1.86,10000,,,,,,,
21,0.6758,4.022346368715084e-07,1.96,10500,,,,,,,
22,,,2.0,10740,0.6573880910873413,0.7210325002670288,146.445,294.957,,,
23,0.6931,3.9757914338919926e-07,2.05,11000,,,,,,,
24,0.672,3.9292364990689007e-07,2.14,11500,,,,,,,
25,0.7023,3.88268156424581e-07,2.23,12000,,,,,,,
26,0.6702,3.8361266294227185e-07,2.33,12500,,,,,,,
27,0.6713,3.7895716945996277e-07,2.42,13000,,,,,,,
28,0.6625,3.7430167597765363e-07,2.51,13500,,,,,,,
29,0.6356,3.696461824953445e-07,2.61,14000,,,,,,,
30,0.6416,3.6499068901303536e-07,2.7,14500,,,,,,,
31,0.6623,3.603351955307262e-07,2.79,15000,,,,,,,
32,0.6542,3.5567970204841714e-07,2.89,15500,,,,,,,
33,0.6513,3.51024208566108e-07,2.98,16000,,,,,,,
34,,,3.0,16110,0.6419140100479126,0.7289038300514221,146.3449,295.159,,,
35,0.6228,3.4636871508379887e-07,3.07,16500,,,,,,,
36,0.6453,3.4171322160148973e-07,3.17,17000,,,,,,,
37,0.6261,3.370577281191806e-07,3.26,17500,,,,,,,
38,0.6318,3.324022346368715e-07,3.35,18000,,,,,,,
39,0.632,3.277467411545624e-07,3.45,18500,,,,,,,
40,0.6424,3.2309124767225324e-07,3.54,19000,,,,,,,
41,0.6369,3.184357541899441e-07,3.63,19500,,,,,,,
42,0.6386,3.1378026070763497e-07,3.72,20000,,,,,,,
43,0.6366,3.091247672253259e-07,3.82,20500,,,,,,,
44,0.6112,3.0446927374301675e-07,3.91,21000,,,,,,,
45,,,4.0,21480,0.6380709409713745,0.732978343963623,146.499,294.848,,,
46,0.6302,2.998137802607076e-07,4.0,21500,,,,,,,
47,0.6115,2.951582867783985e-07,4.1,22000,,,,,,,
48,0.6178,2.905027932960894e-07,4.19,22500,,,,,,,
49,0.623,2.8584729981378026e-07,4.28,23000,,,,,,,
50,0.6068,2.8119180633147113e-07,4.38,23500,,,,,,,
51,0.5832,2.76536312849162e-07,4.47,24000,,,,,,,
52,0.6315,2.7188081936685286e-07,4.56,24500,,,,,,,
53,0.6212,2.672253258845438e-07,4.66,25000,,,,,,,
54,0.6157,2.6256983240223464e-07,4.75,25500,,,,,,,
55,0.6089,2.579143389199255e-07,4.84,26000,,,,,,,
56,0.6198,2.5325884543761637e-07,4.93,26500,,,,,,,
57,,,5.0,26850,0.6258562207221985,0.7368214130401611,146.3595,295.129,,,
58,0.615,2.4860335195530723e-07,5.03,27000,,,,,,,
59,0.6085,2.439478584729981e-07,5.12,27500,,,,,,,
60,0.6038,2.39292364990689e-07,5.21,28000,,,,,,,
61,0.6017,2.3463687150837988e-07,5.31,28500,,,,,,,
62,0.601,2.2998137802607077e-07,5.4,29000,,,,,,,
63,0.5832,2.2532588454376163e-07,5.49,29500,,,,,,,
64,0.5953,2.206703910614525e-07,5.59,30000,,,,,,,
65,0.5989,2.1601489757914336e-07,5.68,30500,,,,,,,
66,0.6072,2.1135940409683425e-07,5.77,31000,,,,,,,
67,0.5981,2.0670391061452514e-07,5.87,31500,,,,,,,
68,0.5913,2.02048417132216e-07,5.96,32000,,,,,,,
69,,,6.0,32220,0.6509817242622375,0.7379789352416992,146.3211,295.207,,,
70,0.588,1.973929236499069e-07,6.05,32500,,,,,,,
71,0.6135,1.9273743016759774e-07,6.15,33000,,,,,,,
72,0.5643,1.8808193668528863e-07,6.24,33500,,,,,,,
73,0.5931,1.8342644320297952e-07,6.33,34000,,,,,,,
74,0.5941,1.7877094972067038e-07,6.42,34500,,,,,,,
75,0.5784,1.7411545623836127e-07,6.52,35000,,,,,,,
76,0.5923,1.694599627560521e-07,6.61,35500,,,,,,,
77,0.5768,1.64804469273743e-07,6.7,36000,,,,,,,
78,0.5728,1.601489757914339e-07,6.8,36500,,,,,,,
79,0.5796,1.5549348230912476e-07,6.89,37000,,,,,,,
80,0.5928,1.5083798882681565e-07,6.98,37500,,,,,,,
81,,,7.0,37590,0.6421061754226685,0.7380715608596802,146.4066,295.035,,,
82,0.5563,1.461824953445065e-07,7.08,38000,,,,,,,
83,0.6031,1.4152700186219738e-07,7.17,38500,,,,,,,
84,0.5785,1.3687150837988827e-07,7.26,39000,,,,,,,
85,0.581,1.3221601489757913e-07,7.36,39500,,,,,,,
86,0.5847,1.2756052141527002e-07,7.45,40000,,,,,,,
87,0.5819,1.2290502793296089e-07,7.54,40500,,,,,,,
88,0.5769,1.1824953445065176e-07,7.64,41000,,,,,,,
89,0.5772,1.1359404096834264e-07,7.73,41500,,,,,,,
90,0.5646,1.089385474860335e-07,7.82,42000,,,,,,,
91,0.5715,1.042830540037244e-07,7.91,42500,,,,,,,
92,,,8.0,42960,0.654525637626648,0.738395631313324,146.406,295.036,,,
93,0.5589,9.962756052141527e-08,8.01,43000,,,,,,,
94,0.5688,9.497206703910614e-08,8.1,43500,,,,,,,
95,0.5724,9.031657355679702e-08,8.19,44000,,,,,,,
96,0.5698,8.566108007448789e-08,8.29,44500,,,,,,,
97,0.5436,8.100558659217877e-08,8.38,45000,,,,,,,
98,0.5861,7.635009310986965e-08,8.47,45500,,,,,,,
99,0.577,7.169459962756051e-08,8.57,46000,,,,,,,
100,0.5585,6.703910614525139e-08,8.66,46500,,,,,,,
101,0.5859,6.238361266294227e-08,8.75,47000,,,,,,,
102,0.569,5.7728119180633145e-08,8.85,47500,,,,,,,
103,0.5546,5.307262569832402e-08,8.94,48000,,,,,,,
104,,,9.0,48330,0.6432768106460571,0.7381641268730164,146.3211,295.207,,,
105,0.5843,4.8417132216014893e-08,9.03,48500,,,,,,,
106,0.5765,4.376163873370577e-08,9.12,49000,,,,,,,
107,0.5799,3.910614525139665e-08,9.22,49500,,,,,,,
108,0.5701,3.445065176908752e-08,9.31,50000,,,,,,,
109,0.5656,2.9795158286778397e-08,9.4,50500,,,,,,,
110,0.5472,2.5139664804469275e-08,9.5,51000,,,,,,,
111,0.5785,2.048417132216015e-08,9.59,51500,,,,,,,
112,0.5736,1.5828677839851023e-08,9.68,52000,,,,,,,
113,0.5525,1.1173184357541899e-08,9.78,52500,,,,,,,
114,0.5544,6.517690875232775e-09,9.87,53000,,,,,,,
115,0.5568,1.8621973929236498e-09,9.96,53500,,,,,,,
116,,,10.0,53700,0.6468556523323059,0.7383493185043335,146.4579,294.931,,,
117,,,10.0,53700,,,,,9111.6676,5.894,284042705547852.0
