,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
93,0.6211,1.1500901442307693e-06,12.32,41000,,,,,,,
94,0.6334,1.1031400240384616e-06,12.47,41500,,,,,,,
95,0.6191,1.056189903846154e-06,12.62,42000,,,,,,,
96,0.6308,1.0092397836538461e-06,12.77,42500,,,,,,,
97,0.6433,9.622896634615385e-07,12.92,43000,,,,,,,
98,,,13.0,43264,1.0458563566207886,0.5796380639076233,89.2882,581.163,,,
99,0.6278,9.153395432692308e-07,13.07,43500,,,,,,,
100,0.6029,8.683894230769231e-07,13.22,44000,,,,,,,
101,0.6155,8.214393028846154e-07,13.37,44500,,,,,,,
102,0.623,7.744891826923078e-07,13.52,45000,,,,,,,
103,0.6211,7.275390625000001e-07,13.67,45500,,,,,,,
104,0.6277,6.805889423076923e-07,13.82,46000,,,,,,,
105,0.6096,6.336388221153847e-07,13.97,46500,,,,,,,
106,,,14.0,46592,1.043295979499817,0.5786938071250916,89.3082,581.033,,,
107,0.6131,5.86688701923077e-07,14.12,47000,,,,,,,
108,0.6047,5.397385817307693e-07,14.27,47500,,,,,,,
109,0.6048,4.927884615384615e-07,14.42,48000,,,,,,,
110,0.5964,4.458383413461539e-07,14.57,48500,,,,,,,
111,0.6089,3.9888822115384617e-07,14.72,49000,,,,,,,
112,0.6053,3.519381009615385e-07,14.87,49500,,,,,,,
113,,,15.0,49920,1.0888904333114624,0.5784047245979309,89.4188,580.314,,,
114,0.6086,3.049879807692308e-07,15.02,50000,,,,,,,
115,0.6061,2.580378605769231e-07,15.17,50500,,,,,,,
116,0.6072,2.1108774038461543e-07,15.32,51000,,,,,,,
117,0.5994,1.641376201923077e-07,15.47,51500,,,,,,,
118,0.5988,1.1718750000000002e-07,15.62,52000,,,,,,,
119,0.601,7.023737980769231e-08,15.78,52500,,,,,,,
120,0.5901,2.328725961538462e-08,15.93,53000,,,,,,,
121,,,16.0,53248,1.1017321348190308,0.5780771374702454,89.4146,580.341,,,
122,,,16.0,53248,,,,,6659.3255,7.996,5714453642107716.0
